SKU,ItemDescription,CumulativeUnitsCanada,Province,CustomerNo,CustomerName,SalesRep,Currency,PostingDate,OrderQuantity,AmountExclVAT,AmountInclVAT
12168-039,"Corato, 3 Light Wall Mount, Brushed Brass with Translucent White Glass",23,BC,C00444,Robinson - Granville,MR - Luminescence,CAD,2025-10-31,1.0,171.5,180.08
12168-039,"Corato, 3 Light Wall Mount, Brushed Brass with Translucent White Glass",23,BC,C00444,Robinson - Granville,MR - Luminescence,CAD,2025-10-31,2.0,416.5,437.33
12169-01,"Corato, 1 Light Wall Mount, Chrome",3,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-08-15,1.0,98.0,102.9
12169-01,"Corato, 1 Light Wall Mount, Chrome",3,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-10-10,2.0,196.0,205.8
12169-037,"Corato, 1 Light Wall Mount, Brushed Brass",47,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-08-22,33.0,3432.0,3603.6
12169-037,"Corato, 1 Light Wall Mount, Brushed Brass",47,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-02-27,2.0,208.0,218.4
12169-037,"Corato, 1 Light Wall Mount, Brushed Brass",47,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-02-27,1.0,83.2,87.36
12169-037,"Corato, 1 Light Wall Mount, Brushed Brass",47,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-07-04,3.0,312.0,327.6
12169-037,"Corato, 1 Light Wall Mount, Brushed Brass",47,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,2.0,208.0,218.4
12169-037,"Corato, 1 Light Wall Mount, Brushed Brass",47,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-04-15,4.0,416.0,436.8
12169-037,"Corato, 1 Light Wall Mount, Brushed Brass",47,SK,C00359,Robinson Supply-Saskatoon,MR - Luminescence,CAD,2025-08-15,2.0,208.0,230.88
12169-039,"Corato, 1 Light Wall Mount, Brushed Brass with Translucent White Glass",21,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-10-10,1.0,104.0,109.2
12169-039,"Corato, 1 Light Wall Mount, Brushed Brass with Translucent White Glass",21,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-09-26,2.0,208.0,218.4
12169-039,"Corato, 1 Light Wall Mount, Brushed Brass with Translucent White Glass",21,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-06-25,1.0,104.0,109.2
12169-039,"Corato, 1 Light Wall Mount, Brushed Brass with Translucent White Glass",21,BC,C00444,Robinson - Granville,MR - Luminescence,CAD,2025-10-31,1.0,72.8,76.44
12169-039,"Corato, 1 Light Wall Mount, Brushed Brass with Translucent White Glass",21,BC,C00444,Robinson - Granville,MR - Luminescence,CAD,2025-10-31,6.0,530.4,556.92
12169-039,"Corato, 1 Light Wall Mount, Brushed Brass with Translucent White Glass",21,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-04-15,8.0,832.0,873.6
12169-039,"Corato, 1 Light Wall Mount, Brushed Brass with Translucent White Glass",21,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-08-13,2.0,208.0,218.4
12174-02-4000K,"Nettuno 60"" Oval LED Chandelier, Matte Black ",1,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-10-17,1.0,2235.0,2346.75
12175-040,"Nettuno, 72"" Oval LED Chandelier, Painted Brushed Grey",1,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,1.0,2281.0,2395.05
12176-01,"Bellissima, 1 Light Pendant, Silver Sleeve",2,MB,C00267,Robinson Lighting ,MR - Luminescence,CAD,2025-07-30,2.0,404.0,456.52
12188-030,"Milazzo, Medium Linear Chandelier, Antique Brass",3,AB,C00345,Dhillon Lighting - Edmonton,MR - Luminescence,CAD,2025-03-13,1.0,655.9,688.69
12188-030,"Milazzo, Medium Linear Chandelier, Antique Brass",3,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-06-13,1.0,937.0,983.85
12188-030,"Milazzo, Medium Linear Chandelier, Antique Brass",3,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-09-05,1.0,937.0,983.85
12189-030,"Milazzo, Large Linear Chandelier, Antique Brass",2,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-10-10,1.0,1127.0,1183.35
12189-030,"Milazzo, Large Linear Chandelier, Antique Brass",2,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-03-13,1.0,732.55,769.18
12194-042,"Torino, 8 Light Linear LED Chandelier, Brushed Vintage Grey",1,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-09-12,1.0,889.0,933.45
12196-043,"Pisa, 23 Light LED Chandelier, Black with Gold Accent ",1,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-03-21,1.0,3445.0,3617.25
12205-01,"Corato, 6 Light Flushmount / Pendant, Chrome",1,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,1.0,548.0,575.4
12205-037,"Corato, 6 Light Flushmount / Pendant, Brushed Brass",2,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-07-10,1.0,587.0,616.35
12205-037,"Corato, 6 Light Flushmount / Pendant, Brushed Brass",2,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-09-05,1.0,587.0,616.35
12205-039,"Corato, 6 Light Flushmount / Pendant, Brushed Brass with White Translucent",5,BC,C00444,Robinson - Granville,MR - Luminescence,CAD,2025-10-31,2.0,997.9,1047.8
12205-039,"Corato, 6 Light Flushmount / Pendant, Brushed Brass with White Translucent",5,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-07-25,1.0,587.0,616.35
12205-039,"Corato, 6 Light Flushmount / Pendant, Brushed Brass with White Translucent",5,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-07-18,1.0,587.0,616.35
12205-039,"Corato, 6 Light Flushmount / Pendant, Brushed Brass with White Translucent",5,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-07-18,1.0,587.0,616.35
12214-01,"Castellana, 6 Light Linear Chandelier, Chrome, Clear Crystal",1,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-07-21,1.0,2035.5,2137.28
12220-023-02,"Sorrento, 22 Light Oval LED Chandelier, Mixed, Black Canopy",1,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-07-10,1.0,2343.0,2460.15
12221-023-07,"Sorrento, 28 Light Oval LED Chandelier, Mixed, Gold Canopy",1,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-03-28,1.0,3671.0,3854.55
12222-043,"Pisa, 17 Light Oval LED Chandelier, Black with Gold Accent",8,AB,C00345,Dhillon Lighting - Edmonton,MR - Luminescence,CAD,2025-03-13,2.0,3532.2,3708.81
12222-043,"Pisa, 17 Light Oval LED Chandelier, Black with Gold Accent",8,BC,C00111,Mclaren Lighting - Nanaimo,MR - Luminescence,CAD,2025-05-23,1.0,2523.0,2649.15
12222-043,"Pisa, 17 Light Oval LED Chandelier, Black with Gold Accent",8,BC,C00111,Mclaren Lighting - Nanaimo,MR - Luminescence,CAD,2025-03-20,1.0,1639.95,1721.95
12222-043,"Pisa, 17 Light Oval LED Chandelier, Black with Gold Accent",8,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2025-09-05,1.0,2523.0,2649.15
12222-043,"Pisa, 17 Light Oval LED Chandelier, Black with Gold Accent",8,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2025-07-18,1.0,2523.0,2649.15
12222-043,"Pisa, 17 Light Oval LED Chandelier, Black with Gold Accent",8,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2025-03-20,1.0,1639.95,1721.95
12222-043,"Pisa, 17 Light Oval LED Chandelier, Black with Gold Accent",8,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-02-14,1.0,1766.1,1854.41
12224-043,"Pisa, 40 Light LED Grand Chandelier, Black with Gold Accent",2,AB,C00345,Dhillon Lighting - Edmonton,MR - Luminescence,CAD,2025-06-30,1.0,7592.0,7971.6
12224-043,"Pisa, 40 Light LED Grand Chandelier, Black with Gold Accent",2,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-07-10,1.0,7592.0,7971.6
12232-043,"Modena, 8 Light LED Chandelier, Black with Gold Accent",1,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-22,1.0,1928.0,2024.4
12233-043,"Modena, 8 Light Oval LED Chandelier,  Black with Gold Accent",6,AB,C00345,Dhillon Lighting - Edmonton,MR - Luminescence,CAD,2025-06-06,1.0,1381.1,1450.16
12233-043,"Modena, 8 Light Oval LED Chandelier,  Black with Gold Accent",6,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-10-10,1.0,1973.0,2071.65
12233-043,"Modena, 8 Light Oval LED Chandelier,  Black with Gold Accent",6,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-07-15,1.0,1973.0,2071.65
12233-043,"Modena, 8 Light Oval LED Chandelier,  Black with Gold Accent",6,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-02-14,1.0,1381.1,1450.15
12233-043,"Modena, 8 Light Oval LED Chandelier,  Black with Gold Accent",6,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-02-19,1.0,1381.1,1450.15
12233-043,"Modena, 8 Light Oval LED Chandelier,  Black with Gold Accent",6,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-02-14,1.0,1381.1,1450.15
12234-043,"Modena, 10 Light Oval LED Chandelier,  Black with Gold Accent",2,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-06-27,1.0,2551.0,2678.55
12234-043,"Modena, 10 Light Oval LED Chandelier,  Black with Gold Accent",2,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-22,1.0,2551.0,2678.55
12236-08,"Aveah, 4 Light LED Chandelier, Sand Black",2,BC,C00111,Mclaren Lighting - Nanaimo,MR - Luminescence,CAD,2025-03-20,1.0,837.85,879.74
12236-08,"Aveah, 4 Light LED Chandelier, Sand Black",2,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2025-03-20,1.0,837.85,879.74
12238-08,"Aveah, 4 Light Linear LED Chandelier, Sand Black",2,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,1.0,1163.65,1221.83
12238-08,"Aveah, 4 Light Linear LED Chandelier, Sand Black",2,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-24,1.0,1369.0,1437.45
12241-030,"Baveno, 23 Light Rectangular LED Chandelier, Painted Antique Brass",1,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-02-18,1.0,3187.8,3347.19
12242-030,"Adelfia, 20 Light Rectangular Linear  Chandelier, Painted Antique Brass",3,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-07-21,1.0,2245.1,2357.35
12242-030,"Adelfia, 20 Light Rectangular Linear  Chandelier, Painted Antique Brass",3,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-07-21,1.0,2935.9,3082.69
12242-030,"Adelfia, 20 Light Rectangular Linear  Chandelier, Painted Antique Brass",3,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-02-18,1.0,2245.1,2357.36
12246-030,"Calcolo, 23 Light Rectangular LED Chandelier, Painted Antique Brass",1,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-08-22,1.0,3940.3,4137.31
12247-030,"Calcolo, 20 Light Rectangular LED Chandelier, Painted Antique Brass",3,BC,C00444,Robinson - Granville,MR - Luminescence,CAD,2025-10-31,1.0,4103.8,4308.99
12247-030,"Calcolo, 20 Light Rectangular LED Chandelier, Painted Antique Brass",3,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-11-04,1.0,4345.2,4562.46
12247-030,"Calcolo, 20 Light Rectangular LED Chandelier, Painted Antique Brass",3,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-02-18,1.0,3138.2,3295.11
12252-02,"Mantova, 1 Light LED Pendant, Matte Black",1,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-05-02,1.0,253.0,265.65
12252-030,"Mantova, 1 Light LED Pendant, Painted Antique Brass",3,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-02-14,1.0,177.1,185.96
12252-030,"Mantova, 1 Light LED Pendant, Painted Antique Brass",3,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-10-03,1.0,253.0,265.65
12252-030,"Mantova, 1 Light LED Pendant, Painted Antique Brass",3,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-02-19,1.0,177.1,185.96
12262-02,"Calcolo, 5 Light Round LED Chandelier, Matte Black",21,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2025-09-19,1.0,1097.0,1151.85
12262-02,"Calcolo, 5 Light Round LED Chandelier, Matte Black",21,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-08-01,1.0,1097.0,1151.85
12262-02,"Calcolo, 5 Light Round LED Chandelier, Matte Black",21,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-02-14,1.0,987.3,1036.67
12262-02,"Calcolo, 5 Light Round LED Chandelier, Matte Black",21,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-02-14,1.0,767.9,806.29
12262-02,"Calcolo, 5 Light Round LED Chandelier, Matte Black",21,BC,C00444,Robinson - Granville,MR - Luminescence,CAD,2025-10-31,2.0,1864.9,1958.14
12262-02,"Calcolo, 5 Light Round LED Chandelier, Matte Black",21,BC,C00188,Robinson - Penticton,MR - Luminescence,CAD,2025-04-07,1.0,767.9,867.73
12262-02,"Calcolo, 5 Light Round LED Chandelier, Matte Black",21,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-10-03,2.0,2194.0,2303.7
12262-02,"Calcolo, 5 Light Round LED Chandelier, Matte Black",21,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-09-19,2.0,2194.0,2303.7
12262-02,"Calcolo, 5 Light Round LED Chandelier, Matte Black",21,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-08,1.0,932.45,979.07
12262-02,"Calcolo, 5 Light Round LED Chandelier, Matte Black",21,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,1.0,932.45,979.08
12262-02,"Calcolo, 5 Light Round LED Chandelier, Matte Black",21,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,1.0,932.45,979.07
12262-02,"Calcolo, 5 Light Round LED Chandelier, Matte Black",21,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-05-02,1.0,1097.0,1151.85
12262-02,"Calcolo, 5 Light Round LED Chandelier, Matte Black",21,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-04-15,1.0,1097.0,1151.85
12262-02,"Calcolo, 5 Light Round LED Chandelier, Matte Black",21,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-03-13,1.0,1097.0,1151.85
12262-02,"Calcolo, 5 Light Round LED Chandelier, Matte Black",21,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-09-19,1.0,1097.0,1151.85
12262-02,"Calcolo, 5 Light Round LED Chandelier, Matte Black",21,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-08-13,1.0,1097.0,1151.85
12262-02,"Calcolo, 5 Light Round LED Chandelier, Matte Black",21,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-30,1.0,1097.0,1151.85
12262-02,"Calcolo, 5 Light Round LED Chandelier, Matte Black",21,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-03-21,1.0,1097.0,1151.85
12262-030,"Calcolo, 5 Light Round LED Chandelier, Painted Antique Brass",23,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-10-03,1.0,1097.0,1151.85
12262-030,"Calcolo, 5 Light Round LED Chandelier, Painted Antique Brass",23,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2025-02-10,1.0,1097.0,1151.85
12262-030,"Calcolo, 5 Light Round LED Chandelier, Painted Antique Brass",23,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-10-24,1.0,1097.0,1151.85
12262-030,"Calcolo, 5 Light Round LED Chandelier, Painted Antique Brass",23,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-08-08,1.0,1097.0,1151.85
12262-030,"Calcolo, 5 Light Round LED Chandelier, Painted Antique Brass",23,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-09-19,4.0,4388.0,4607.4
12262-030,"Calcolo, 5 Light Round LED Chandelier, Painted Antique Brass",23,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,1.0,932.45,979.07
12262-030,"Calcolo, 5 Light Round LED Chandelier, Painted Antique Brass",23,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,2.0,1864.9,1958.14
12262-030,"Calcolo, 5 Light Round LED Chandelier, Painted Antique Brass",23,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-04-25,1.0,1097.0,1151.85
12262-030,"Calcolo, 5 Light Round LED Chandelier, Painted Antique Brass",23,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-04-15,1.0,1097.0,1151.85
12262-030,"Calcolo, 5 Light Round LED Chandelier, Painted Antique Brass",23,BC,C00426,Robinson Lighting -Kelowna,MR - Luminescence,CAD,2025-04-16,1.0,1097.0,1151.85
12262-030,"Calcolo, 5 Light Round LED Chandelier, Painted Antique Brass",23,BC,C00426,Robinson Lighting -Kelowna,MR - Luminescence,CAD,2025-03-21,1.0,767.9,806.3
12262-030,"Calcolo, 5 Light Round LED Chandelier, Painted Antique Brass",23,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-10-10,1.0,1097.0,1151.85
12262-030,"Calcolo, 5 Light Round LED Chandelier, Painted Antique Brass",23,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-09-19,1.0,1097.0,1151.85
12262-030,"Calcolo, 5 Light Round LED Chandelier, Painted Antique Brass",23,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-09-19,1.0,1097.0,1151.85
12262-030,"Calcolo, 5 Light Round LED Chandelier, Painted Antique Brass",23,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-08-22,1.0,1097.0,1151.85
12262-030,"Calcolo, 5 Light Round LED Chandelier, Painted Antique Brass",23,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-08-13,1.0,1097.0,1151.85
12262-030,"Calcolo, 5 Light Round LED Chandelier, Painted Antique Brass",23,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-03-13,1.0,1097.0,1151.85
12262-030,"Calcolo, 5 Light Round LED Chandelier, Painted Antique Brass",23,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-02-18,1.0,1097.0,1151.85
12262-030,"Calcolo, 5 Light Round LED Chandelier, Painted Antique Brass",23,MB,C00267,Robinson Lighting ,MR - Luminescence,CAD,2025-04-25,1.0,1097.0,1151.85
12265-02,"Adelfia, 5 Light Round LED Chandelier, Matte Black",8,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-02-14,1.0,785.0,824.25
12265-02,"Adelfia, 5 Light Round LED Chandelier, Matte Black",8,BC,C00111,Mclaren Lighting - Nanaimo,MR - Luminescence,CAD,2025-07-02,1.0,762.0,800.1
12265-02,"Adelfia, 5 Light Round LED Chandelier, Matte Black",8,BC,C00111,Mclaren Lighting - Nanaimo,MR - Luminescence,CAD,2025-03-20,1.0,495.3,520.07
12265-02,"Adelfia, 5 Light Round LED Chandelier, Matte Black",8,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2025-03-20,1.0,495.3,520.07
12265-02,"Adelfia, 5 Light Round LED Chandelier, Matte Black",8,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-03-21,1.0,762.0,800.1
12265-02,"Adelfia, 5 Light Round LED Chandelier, Matte Black",8,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-08,1.0,762.0,800.1
12265-02,"Adelfia, 5 Light Round LED Chandelier, Matte Black",8,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-10-03,1.0,762.0,800.1
12265-02,"Adelfia, 5 Light Round LED Chandelier, Matte Black",8,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-07-21,1.0,495.3,520.06
12265-030,"Adelfia, 5 Light Round LED Chandelier, Painted Antique Brass",2,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-06-06,1.0,762.0,800.1
12265-030,"Adelfia, 5 Light Round LED Chandelier, Painted Antique Brass",2,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-03-13,1.0,762.0,800.1
12266-02,"Manarola, 5 Light Round LED Chandelier, Matte Black",1,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-09-05,1.0,828.0,869.4
12266-030,"Manarola, 5 Light Round LED Chandelier, Painted Antique Brass",3,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-10-31,1.0,828.0,869.4
12266-030,"Manarola, 5 Light Round LED Chandelier, Painted Antique Brass",3,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-22,1.0,828.0,869.4
12266-030,"Manarola, 5 Light Round LED Chandelier, Painted Antique Brass",3,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-05-09,1.0,828.0,869.4
12267-02,"Baveno, 5 Light Round LED Chandelier, Matte Black",2,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-09-05,1.0,900.0,945.0
12267-02,"Baveno, 5 Light Round LED Chandelier, Matte Black",2,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-09-12,1.0,900.0,945.0
12267-030,"Baveno, 5 Light Round LED Chandelier, Painted Antique Brass",4,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-09-26,1.0,900.0,945.0
12267-030,"Baveno, 5 Light Round LED Chandelier, Painted Antique Brass",4,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-05-09,1.0,900.0,945.0
12267-030,"Baveno, 5 Light Round LED Chandelier, Painted Antique Brass",4,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-06-27,1.0,900.0,945.0
12267-030,"Baveno, 5 Light Round LED Chandelier, Painted Antique Brass",4,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-07-11,1.0,900.0,945.0
12269-037,"Gravina, 1 Light LED Pendant, Brushed Brass, Clear Crystal",1,BC,C00426,Robinson Lighting -Kelowna,MR - Luminescence,CAD,2025-03-21,1.0,134.4,141.12
12272-037,"Gravina, 13 Light LED Chandelier, Brushed Brass, Clear Crystal",3,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-09-12,1.0,2174.0,2282.7
12272-037,"Gravina, 13 Light LED Chandelier, Brushed Brass, Clear Crystal",3,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-07-21,1.0,1413.1,1483.76
12272-037,"Gravina, 13 Light LED Chandelier, Brushed Brass, Clear Crystal",3,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-02-18,1.0,1413.1,1483.75
12285-02,"Alcamo, 8 Light LED Chandelier, Matte Black",1,AB,C00345,Dhillon Lighting - Edmonton,MR - Luminescence,CAD,2025-03-13,1.0,2116.8,2222.64
12287-030,"Castelo, 1 Light LED Pendant, Painted Antique Brass",6,BC,C00444,Robinson - Granville,MR - Luminescence,CAD,2025-10-31,6.0,1060.8,1113.84
12289-02,"Castelo, 9 Light Round LED Chandelier, Matte Black",4,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-02-14,1.0,1161.3,1219.37
12289-02,"Castelo, 9 Light Round LED Chandelier, Matte Black",4,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-08-05,1.0,1410.15,1480.66
12289-02,"Castelo, 9 Light Round LED Chandelier, Matte Black",4,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-03-21,1.0,1659.0,1741.95
12289-02,"Castelo, 9 Light Round LED Chandelier, Matte Black",4,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-02-18,1.0,1078.35,1132.27
12289-030,"Castelo, 9 Light Round LED Chandelier, Painted Antique Brass",2,BC,C00111,Mclaren Lighting - Nanaimo,MR - Luminescence,CAD,2025-03-20,1.0,1078.35,1132.27
12289-030,"Castelo, 9 Light Round LED Chandelier, Painted Antique Brass",2,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2025-03-20,1.0,1078.35,1132.27
12290-02,"Castelo, 19 Light Round LED Chandelier, Matte Black",1,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-10-24,1.0,3450.0,3622.5
12291-030,"Castelo, 31 Light LED Grand Chandelier, Painted Antique Brass",1,AB,C00345,Dhillon Lighting - Edmonton,MR - Luminescence,CAD,2025-07-09,1.0,3978.1,4177.01
12294-030,"Castelo, 14 Light Rectangular LED Chandelier, Painted Antique Brass",1,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-07-25,1.0,2468.0,2591.4
12295-02,"Castelo, 20 Light Rectangular LED Pendant, Matte Black",2,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-07-10,2.0,7414.0,7784.7
12296-02,"Castelo, 23 Light Rectangular LED Chandelier, Matte Black",1,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-30,1.0,4352.0,4569.6
12297-02,"Castelo, 5 Light Round LED Chandelier, Matte Black",2,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-02-19,1.0,634.9,666.65
12297-02,"Castelo, 5 Light Round LED Chandelier, Matte Black",2,BC,C00444,Robinson - Granville,MR - Luminescence,CAD,2025-10-31,1.0,634.9,666.64
12297-030,"Castelo, 5 Light Round LED Chandelier, Painted Antique Brass",1,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-02-14,1.0,634.9,666.65
