SKU,ItemDescription,CumulativeUnitsCanada,Province,CustomerNo,CustomerName,SalesRep,Currency,PostingDate,OrderQuantity,AmountExclVAT,AmountInclVAT
10124-05,"Ancona, Large 1 Light Ceiling / Wall Mount, Soft Brass",16,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-03-14,1,150,157.5
10124-05,"Ancona, Large 1 Light Ceiling / Wall Mount, Soft Brass",16,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2023-09-14,1,84.5,88.73
10124-05,"Ancona, Large 1 Light Ceiling / Wall Mount, Soft Brass",16,SK,C00359,Robinson Supply-Saskatoon,MR - Luminescence,CAD,2024-11-22,1,105,116.55
10124-06,"Ancona, Large 1 Light Ceiling / Wall Mount, Metallic Black",13,AB,C00345,Dhillon Lighting - Edmonton,MR - Luminescence,CAD,2024-10-11,1,99.4,104.37
10124-06,"Ancona, Large 1 Light Ceiling / Wall Mount, Metallic Black",13,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-03-21,2,284,298.2
10124-06,"Ancona, Large 1 Light Ceiling / Wall Mount, Metallic Black",13,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2023-11-08,1,112,117.6
10124-06,"Ancona, Large 1 Light Ceiling / Wall Mount, Metallic Black",13,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2023-11-08,1,112,117.6
10124-06,"Ancona, Large 1 Light Ceiling / Wall Mount, Metallic Black",13,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2023-10-31,1,160,168
10124-06,"Ancona, Large 1 Light Ceiling / Wall Mount, Metallic Black",13,BC,C00091,Design Lighting,MR - Luminescence,CAD,2023-08-30,2,320,336
10124-06,"Ancona, Large 1 Light Ceiling / Wall Mount, Metallic Black",13,BC,C00091,Design Lighting,MR - Luminescence,CAD,2023-06-20,1,128,134.4
10124-06,"Ancona, Large 1 Light Ceiling / Wall Mount, Metallic Black",13,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2024-08-26,2,284,298.2
10124-06,"Ancona, Large 1 Light Ceiling / Wall Mount, Metallic Black",13,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2024-08-26,1,71,74.55
10124-06,"Ancona, Large 1 Light Ceiling / Wall Mount, Metallic Black",13,BC,C00149,Robinson - Vancouver,MR - Luminescence,CAD,2023-10-31,1,112,117.6
10125-01,"Ancona, Small 1 Light Ceiling / Wall Mount, Chrome",1,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2024-05-27,1,109,114.45
10125-05,"Ancona, Small 1 Light Ceiling / Wall Mount, Soft Brass",25,AB,C00345,Dhillon Lighting - Edmonton,MR - Luminescence,CAD,2024-10-11,1,79.1,83.05
10125-05,"Ancona, Small 1 Light Ceiling / Wall Mount, Soft Brass",25,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2024-12-13,1,0,0
10125-05,"Ancona, Small 1 Light Ceiling / Wall Mount, Soft Brass",25,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2024-12-13,1,113,118.65
10125-05,"Ancona, Small 1 Light Ceiling / Wall Mount, Soft Brass",25,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2024-11-29,1,0,0
10125-05,"Ancona, Small 1 Light Ceiling / Wall Mount, Soft Brass",25,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2024-08-30,4,452,474.6
10125-05,"Ancona, Small 1 Light Ceiling / Wall Mount, Soft Brass",25,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2023-11-08,1,89.6,94.08
10125-05,"Ancona, Small 1 Light Ceiling / Wall Mount, Soft Brass",25,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2023-11-08,1,89.6,94.08
10125-05,"Ancona, Small 1 Light Ceiling / Wall Mount, Soft Brass",25,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-02-18,3,237.3,249.17
10125-05,"Ancona, Small 1 Light Ceiling / Wall Mount, Soft Brass",25,BC,C00091,Design Lighting,MR - Luminescence,CAD,2023-09-20,1,128,134.4
10125-05,"Ancona, Small 1 Light Ceiling / Wall Mount, Soft Brass",25,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2025-06-19,1,113,118.65
10125-05,"Ancona, Small 1 Light Ceiling / Wall Mount, Soft Brass",25,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2024-08-13,2,226,237.3
10125-05,"Ancona, Small 1 Light Ceiling / Wall Mount, Soft Brass",25,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2023-08-09,1,83.2,87.36
10125-05,"Ancona, Small 1 Light Ceiling / Wall Mount, Soft Brass",25,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2024-12-05,1,113,118.65
10125-05,"Ancona, Small 1 Light Ceiling / Wall Mount, Soft Brass",25,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2024-08-26,2,226,237.3
10125-05,"Ancona, Small 1 Light Ceiling / Wall Mount, Soft Brass",25,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2024-08-26,1,56.5,59.33
10125-05,"Ancona, Small 1 Light Ceiling / Wall Mount, Soft Brass",25,BC,C00149,Robinson - Vancouver,MR - Luminescence,CAD,2024-03-08,2,226,237.3
10125-05,"Ancona, Small 1 Light Ceiling / Wall Mount, Soft Brass",25,BC,C00149,Robinson - Vancouver,MR - Luminescence,CAD,2023-10-31,1,89.6,94.08
10125-06,"Ancona, Small 1 Light Ceiling / Wall Mount, Metallic Black",4,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2024-06-28,1,74.9,78.65
10125-06,"Ancona, Small 1 Light Ceiling / Wall Mount, Metallic Black",4,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2023-12-29,3,363,363
10126-01,"Dolo, Medium LED Wall Mount, Chrome",6,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2023-05-25,3,267,280.35
10126-01,"Dolo, Medium LED Wall Mount, Chrome",6,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-03-14,1,157,164.85
10126-01,"Dolo, Medium LED Wall Mount, Chrome",6,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2024-11-22,2,314,329.7
10126-05,"Dolo, Medium LED Wall Mount, Soft Brass",20,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-04-16,6,1056,1108.8
10126-05,"Dolo, Medium LED Wall Mount, Soft Brass",20,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2024-10-11,2,352,369.6
10126-05,"Dolo, Medium LED Wall Mount, Soft Brass",20,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2024-06-28,1,123.2,129.36
10126-05,"Dolo, Medium LED Wall Mount, Soft Brass",20,BC,C00111,Mclaren Lighting - Nanaimo,MR - Luminescence,CAD,2023-08-09,1,130.65,137.18
10126-05,"Dolo, Medium LED Wall Mount, Soft Brass",20,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-04-03,1,176,184.8
10126-05,"Dolo, Medium LED Wall Mount, Soft Brass",20,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2023-09-27,1,201,211.05
10126-05,"Dolo, Medium LED Wall Mount, Soft Brass",20,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2024-08-26,2,352,369.6
10126-05,"Dolo, Medium LED Wall Mount, Soft Brass",20,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2024-08-26,1,88,92.4
10126-05,"Dolo, Medium LED Wall Mount, Soft Brass",20,BC,C00149,Robinson - Vancouver,MR - Luminescence,CAD,2023-10-31,1,140.7,147.74
10126-05,"Dolo, Medium LED Wall Mount, Soft Brass",20,BC,C00426,Robinson Lighting -Kelowna,MR - Luminescence,CAD,2025-03-21,1,176,184.8
10126-05,"Dolo, Medium LED Wall Mount, Soft Brass",20,BC,C00426,Robinson Lighting -Kelowna,MR - Luminescence,CAD,2025-03-21,1,123.2,129.36
10126-05,"Dolo, Medium LED Wall Mount, Soft Brass",20,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-06-13,2,352,369.6
10126-06,"Dolo, Medium LED Wall Mount, Metallic Black",18,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-05-02,2,298,312.9
10126-06,"Dolo, Medium LED Wall Mount, Metallic Black",18,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2024-06-28,1,104.3,109.51
10126-06,"Dolo, Medium LED Wall Mount, Metallic Black",18,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2023-05-19,2,270.4,283.92
10126-06,"Dolo, Medium LED Wall Mount, Metallic Black",18,BC,C00091,Design Lighting,MR - Luminescence,CAD,2025-01-07,2,298,312.9
10126-06,"Dolo, Medium LED Wall Mount, Metallic Black",18,BC,C00091,Design Lighting,MR - Luminescence,CAD,2023-10-02,2,338,354.9
10126-06,"Dolo, Medium LED Wall Mount, Metallic Black",18,BC,C00091,Design Lighting,MR - Luminescence,CAD,2023-07-06,2,338,354.9
10126-06,"Dolo, Medium LED Wall Mount, Metallic Black",18,BC,C00091,Design Lighting,MR - Luminescence,CAD,2023-06-20,1,135.2,141.96
10126-06,"Dolo, Medium LED Wall Mount, Metallic Black",18,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2023-08-09,1,109.85,115.34
10126-06,"Dolo, Medium LED Wall Mount, Metallic Black",18,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-04-25,1,149,156.45
10126-06,"Dolo, Medium LED Wall Mount, Metallic Black",18,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2023-09-14,1,84.5,88.72
10126-06,"Dolo, Medium LED Wall Mount, Metallic Black",18,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2024-11-22,1,149,156.45
10126-06,"Dolo, Medium LED Wall Mount, Metallic Black",18,BC,C00149,Robinson - Vancouver,MR - Luminescence,CAD,2024-05-07,2,298,312.9
10127-01,"Dolo, Large LED Wall Mount, Chrome",5,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2023-06-01,3,624,655.2
10127-01,"Dolo, Large LED Wall Mount, Chrome",5,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-04-03,1,184,193.2
10127-01,"Dolo, Large LED Wall Mount, Chrome",5,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2024-11-22,1,184,193.2
10127-05,"Dolo, Large LED Wall Mount, Soft Brass",10,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2024-04-18,1,208,218.4
10127-05,"Dolo, Large LED Wall Mount, Soft Brass",10,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-04-16,2,416,436.8
10127-05,"Dolo, Large LED Wall Mount, Soft Brass",10,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2023-05-19,3,566.4,594.72
10127-05,"Dolo, Large LED Wall Mount, Soft Brass",10,BC,C00091,Design Lighting,MR - Luminescence,CAD,2024-10-03,3,624,655.2
10127-05,"Dolo, Large LED Wall Mount, Soft Brass",10,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2023-08-09,1,153.4,161.07
10127-06,"Dolo, Large LED Wall Mount, Metallic Black",7,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2024-08-27,1,176,184.8
10127-06,"Dolo, Large LED Wall Mount, Metallic Black",7,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2024-08-16,1,176,184.8
10127-06,"Dolo, Large LED Wall Mount, Metallic Black",7,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2024-02-02,4,704,704
10127-06,"Dolo, Large LED Wall Mount, Metallic Black",7,BC,C00149,Robinson - Vancouver,MR - Luminescence,CAD,2023-10-31,1,140,147
10128-05,"Trapani, 7 Light Chandelier, Soft Brass",7,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-03-13,1,871,914.55
10128-05,"Trapani, 7 Light Chandelier, Soft Brass",7,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2024-11-04,1,569.1,597.55
10128-05,"Trapani, 7 Light Chandelier, Soft Brass",7,BC,C00426,Robinson Lighting -Kelowna,MR - Luminescence,CAD,2025-03-21,1,609.7,640.18
10128-05,"Trapani, 7 Light Chandelier, Soft Brass",7,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-05-24,3,2439,2560.95
10128-05,"Trapani, 7 Light Chandelier, Soft Brass",7,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2023-11-27,1,774,812.7
10128-05,"Trapani, 7 Light Chandelier, Soft Brass",7,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2023-10-30,2,1548,1625.4
10128-06,"Trapani, 7 Light Chandelier, Metallic Black",7,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2024-11-29,1,757,794.85
10128-06,"Trapani, 7 Light Chandelier, Metallic Black",7,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-07-10,1,811,851.55
10128-06,"Trapani, 7 Light Chandelier, Metallic Black",7,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2023-06-14,1,721,757.05
10128-06,"Trapani, 7 Light Chandelier, Metallic Black",7,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2023-05-19,1,576.8,605.64
10128-06,"Trapani, 7 Light Chandelier, Metallic Black",7,BC,C00091,Design Lighting,MR - Luminescence,CAD,2023-06-20,1,576.8,605.64
10128-06,"Trapani, 7 Light Chandelier, Metallic Black",7,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2024-12-20,1,757,794.85
10128-06,"Trapani, 7 Light Chandelier, Metallic Black",7,BC,C00426,Robinson Lighting -Kelowna,MR - Luminescence,CAD,2025-03-21,1,567.7,596.09
10129-05,"Trapani, 14 Light Chandelier, Soft Brass",5,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2024-08-27,1,1474,1547.7
10129-05,"Trapani, 14 Light Chandelier, Soft Brass",5,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-11-07,1,1578,1656.9
10129-05,"Trapani, 14 Light Chandelier, Soft Brass",5,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2023-12-14,1,1403,1473.15
10129-05,"Trapani, 14 Light Chandelier, Soft Brass",5,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2023-10-30,1,1403,1473.15
10129-05,"Trapani, 14 Light Chandelier, Soft Brass",5,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2023-07-25,1,911.95,957.55
10129-06,"Trapani, 14 Light Chandelier, Metallic Black",3,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2024-11-29,1,1375,1443.75
10129-06,"Trapani, 14 Light Chandelier, Metallic Black",3,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-10-06,1,1472,1545.6
10129-06,"Trapani, 14 Light Chandelier, Metallic Black",3,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2024-11-04,1,962.5,1010.63
10130-05,"Trapani, 18 Light Grand Chandelier, Soft Brass",2,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-07-19,1,2300.1,2415.11
10130-05,"Trapani, 18 Light Grand Chandelier, Soft Brass",2,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2023-10-30,1,2574,2702.7
10130-06,"Trapani, 18 Light Grand Chandelier, Metallic Black",1,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2024-05-16,1,2508,2633.4
10131-01,"Ragusa, Large LED Wall Mount, Chrome",1,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-03-28,1,70.5,74.03
10131-05,"Ragusa, Large LED Wall Mount, Soft Brass",28,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2023-12-19,5,850,892.5
10131-05,"Ragusa, Large LED Wall Mount, Soft Brass",28,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-06-11,3,447,469.35
10131-05,"Ragusa, Large LED Wall Mount, Soft Brass",28,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-06-11,2,298,312.9
10131-05,"Ragusa, Large LED Wall Mount, Soft Brass",28,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-02-20,1,149,156.45
10131-05,"Ragusa, Large LED Wall Mount, Soft Brass",28,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2024-11-22,2,298,312.9
10131-05,"Ragusa, Large LED Wall Mount, Soft Brass",28,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2024-06-14,2,253.3,265.96
10131-05,"Ragusa, Large LED Wall Mount, Soft Brass",28,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-11-04,1,134.1,140.81
10131-05,"Ragusa, Large LED Wall Mount, Soft Brass",28,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-24,1,149,156.45
10131-05,"Ragusa, Large LED Wall Mount, Soft Brass",28,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-07-19,4,506.6,531.93
10131-05,"Ragusa, Large LED Wall Mount, Soft Brass",28,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-04-30,3,447,469.35
10131-05,"Ragusa, Large LED Wall Mount, Soft Brass",28,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-02-06,2,223.5,223.5
10131-05,"Ragusa, Large LED Wall Mount, Soft Brass",28,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2023-07-25,1,110.5,116.02
10131-05,"Ragusa, Large LED Wall Mount, Soft Brass",28,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2023-07-25,2,255,267.75
10131-06,"Ragusa, Large LED Wall Mount, Metallic Black",33,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-04-11,2,270,283.5
10131-06,"Ragusa, Large LED Wall Mount, Metallic Black",33,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-07-11,1,94.5,99.23
10131-06,"Ragusa, Large LED Wall Mount, Metallic Black",33,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-05-09,1,135,141.75
10131-06,"Ragusa, Large LED Wall Mount, Metallic Black",33,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-04-16,1,135,141.75
10131-06,"Ragusa, Large LED Wall Mount, Metallic Black",33,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-03-28,1,135,141.75
10131-06,"Ragusa, Large LED Wall Mount, Metallic Black",33,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2024-05-13,5,675,708.75
10131-06,"Ragusa, Large LED Wall Mount, Metallic Black",33,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2024-02-23,1,135,141.75
10131-06,"Ragusa, Large LED Wall Mount, Metallic Black",33,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2023-07-27,2,306,321.3
10131-06,"Ragusa, Large LED Wall Mount, Metallic Black",33,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2023-07-05,3,459,481.95
10131-06,"Ragusa, Large LED Wall Mount, Metallic Black",33,BC,C00091,Design Lighting,MR - Luminescence,CAD,2024-12-13,1,135,141.75
10131-06,"Ragusa, Large LED Wall Mount, Metallic Black",33,BC,C00091,Design Lighting,MR - Luminescence,CAD,2024-11-22,2,270,283.5
10131-06,"Ragusa, Large LED Wall Mount, Metallic Black",33,BC,C00091,Design Lighting,MR - Luminescence,CAD,2024-03-25,1,135,141.75
10131-06,"Ragusa, Large LED Wall Mount, Metallic Black",33,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-11-04,2,243,255.15
10131-06,"Ragusa, Large LED Wall Mount, Metallic Black",33,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-11-01,5,573.75,602.44
10131-06,"Ragusa, Large LED Wall Mount, Metallic Black",33,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-10-11,1,135,141.75
10131-06,"Ragusa, Large LED Wall Mount, Metallic Black",33,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-02-06,2,202.5,202.5
10131-06,"Ragusa, Large LED Wall Mount, Metallic Black",33,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2023-07-25,1,99.45,104.43
10131-06,"Ragusa, Large LED Wall Mount, Metallic Black",33,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2023-07-25,2,229.5,240.97
10131-06,"Ragusa, Large LED Wall Mount, Metallic Black",33,MB,C00267,Robinson Lighting ,MR - Luminescence,CAD,2024-05-17,2,270,283.5
10132-05,"Ragusa, LED Wall Mount, Soft Brass",15,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-04-25,2,220,231
10132-05,"Ragusa, LED Wall Mount, Soft Brass",15,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2024-05-27,2,220,231
10132-05,"Ragusa, LED Wall Mount, Soft Brass",15,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-01-21,2,187,196.35
10132-05,"Ragusa, LED Wall Mount, Soft Brass",15,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-07-19,6,561,589.05
10132-05,"Ragusa, LED Wall Mount, Soft Brass",15,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2023-07-25,1,81.9,85.99
10132-05,"Ragusa, LED Wall Mount, Soft Brass",15,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2023-07-25,2,189,198.45
10132-06,"Ragusa, LED Wall Mount, Metallic Black",35,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2024-05-01,2,202,212.1
10132-06,"Ragusa, LED Wall Mount, Metallic Black",35,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-08-22,2,202,212.1
10132-06,"Ragusa, LED Wall Mount, Metallic Black",35,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-07-02,2,202,212.1
10132-06,"Ragusa, LED Wall Mount, Metallic Black",35,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-06-11,2,202,212.1
10132-06,"Ragusa, LED Wall Mount, Metallic Black",35,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2024-07-05,5,505,530.25
10132-06,"Ragusa, LED Wall Mount, Metallic Black",35,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-07-21,4,343.4,360.57
10132-06,"Ragusa, LED Wall Mount, Metallic Black",35,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-24,1,101,106.05
10132-06,"Ragusa, LED Wall Mount, Metallic Black",35,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-06,1,101,106.05
10132-06,"Ragusa, LED Wall Mount, Metallic Black",35,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-05-14,2,161.6,169.68
10132-06,"Ragusa, LED Wall Mount, Metallic Black",35,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-10-22,5,429.25,450.71
10132-06,"Ragusa, LED Wall Mount, Metallic Black",35,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-04-12,2,202,212.1
10132-06,"Ragusa, LED Wall Mount, Metallic Black",35,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-03-27,2,202,212.1
10132-06,"Ragusa, LED Wall Mount, Metallic Black",35,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-02-06,2,151.5,151.5
10132-06,"Ragusa, LED Wall Mount, Metallic Black",35,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2023-07-25,1,74.1,77.81
10132-06,"Ragusa, LED Wall Mount, Metallic Black",35,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2023-07-25,2,171,179.55
10133-02,"Rovigo, 1 Light LED Wall Mount, Matte Black",8,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2024-09-13,2,146,153.3
10133-02,"Rovigo, 1 Light LED Wall Mount, Matte Black",8,BC,C00091,Design Lighting,MR - Luminescence,CAD,2024-02-22,4,292,306.6
